P1D,Trial,Layout,Metaphor,Strategy,Intensity,Time (s),Gender,Distance,M1,M2,M3,M4,M5,M6,Ineraction_L_M,,Speed,Acceleration,Jerk,Interaction_M_A,Speed_95,Acceleration_95,Jerk_95
21,6,Vertical,Push,Two-tactor,Zone,37.4,Female,840.72,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,27.38,4.8,2401.68,Push_Two_tactor,104.46,1123.93,35329.73
21,7,Vertical,Push,Worst-axis,Linear,87.22,Female,2107.93,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,22.05,-5.28,487.99,Push_Worst_axis,83.51,890.41,35987.34
21,8,Vertical,Push,Worst-axis,Linear,47.74,Female,995.33,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,25.51,-12.32,1283.01,Push_Worst_axis,106.81,1075.6,39561.1
21,9,Vertical,Push,Worst-axis,Linear,139.15,Female,3510.13,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,19.61,-0.32,1018.36,Push_Worst_axis,84.74,707.87,25709.71
21,10,Vertical,Push,Worst-axis,Zone,29.02,Female,595.08,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,15.99,-16.23,990.91,Push_Worst_axis,72.92,815.27,33835.94
21,11,Vertical,Push,Worst-axis,Zone,129.21,Female,4114.46,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,15.68,5.21,1312.45,Push_Worst_axis,66.31,743.37,27364.17
21,12,Vertical,Push,Worst-axis,Zone,97.24,Female,3911.46,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,18.82,0.93,1072.36,Push_Worst_axis,63.07,667.42,26191.05
21,13,Vertical,Pull,Worst-axis,Linear,37.04,Female,959.76,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,22.04,-5.94,747.19,Pull_Worst_axis,82.88,823.17,30403.56
21,14,Vertical,Pull,Worst-axis,Linear,21.54,Female,518.53,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,19.12,-10.64,1100.74,Pull_Worst_axis,77.09,850.65,34124.42
21,15,Vertical,Pull,Worst-axis,Linear,17.03,Female,480.78,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,21.3,-25.92,1568.86,Pull_Worst_axis,80.27,926.79,34283.81
21,16,Vertical,Pull,Worst-axis,Zone,88.78,Female,1804.7,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,20.06,-8.62,1166.9,Pull_Worst_axis,93.97,848.65,30426.62
21,17,Vertical,Pull,Worst-axis,Zone,46.27,Female,1402.79,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,19.49,3.77,799.13,Pull_Worst_axis,75.16,786.2,28446.63
21,18,Vertical,Pull,Worst-axis,Zone,87.59,Female,2629.41,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,19.26,1.88,649.64,Pull_Worst_axis,64.17,707,25078.1
21,19,Vertical,Pull,Two-tactor,Linear,103.53,Female,3442.5,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,21.72,-1.94,955.21,Pull_Two_tactor,77.51,876.58,45191.77
21,20,Vertical,Pull,Two-tactor,Linear,79.09,Female,1799.57,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,19.26,-7.81,970.16,Pull_Two_tactor,91.76,945.86,34796.76
21,21,Vertical,Pull,Two-tactor,Linear,46.46,Female,1558.2,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,14.41,-4.4,521.95,Pull_Two_tactor,56.87,525.77,21476.41
21,22,Vertical,Pull,Two-tactor,Zone,56.7,Female,1005.03,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,23.46,-8.51,1136.3,Pull_Two_tactor,95.78,832.52,34729.54
21,23,Vertical,Pull,Two-tactor,Zone,28.88,Female,948.07,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,20.34,-2.91,-88.1,Pull_Two_tactor,55.78,602.3,19498.28
21,24,Vertical,Pull,Two-tactor,Zone,22.67,Female,422.02,7.3,3.9,3.9,6.5,5,9.5,Vertical_Pull,,15.72,7.73,533,Pull_Two_tactor,52.48,472.18,18159.38
21,25,Horizontal,Pull,Worst-axis,Zone,37.88,Female,1068.16,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,16.83,-4.44,633.84,Pull_Worst_axis,66.23,584.43,22484.85
21,26,Horizontal,Pull,Worst-axis,Zone,18.99,Female,861.64,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,18.11,-12.61,271.95,Pull_Worst_axis,119.93,803.69,35101.44
21,27,Horizontal,Pull,Worst-axis,Zone,8.05,Female,125.75,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,16.74,-7.91,702.77,Pull_Worst_axis,65.67,546.31,19998.72
21,28,Horizontal,Pull,Worst-axis,Linear,17.52,Female,616.53,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,15.5,-12.98,523.25,Pull_Worst_axis,90.82,609.31,28487.54
21,29,Horizontal,Pull,Worst-axis,Linear,14.87,Female,656.2,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,18.08,-12.39,758.83,Pull_Worst_axis,68.07,632.61,24821.93
21,30,Horizontal,Pull,Worst-axis,Linear,18.47,Female,694.98,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,14.67,-10.16,739.08,Pull_Worst_axis,62.31,595.89,24530.52
21,31,Horizontal,Pull,Two-tactor,Zone,20.15,Female,601.94,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,15.16,-11.2,570.36,Pull_Two_tactor,55.46,548.47,20779.69
21,32,Horizontal,Pull,Two-tactor,Zone,143.39,Female,5193.68,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,13.59,-6.08,324.08,Pull_Two_tactor,56.6,522.11,19932.58
21,33,Horizontal,Pull,Two-tactor,Zone,36.09,Female,1007.45,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,15.15,-7.62,583.37,Pull_Two_tactor,73.5,580.1,22741.31
21,34,Horizontal,Pull,Two-tactor,Linear,19.58,Female,1081.86,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,13.26,-16.41,640.5,Pull_Two_tactor,49.65,471.67,19564.35
21,35,Horizontal,Pull,Two-tactor,Linear,21.91,Female,482.99,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,17.51,-7.82,483.8,Pull_Two_tactor,96.89,740.89,30953.1
21,36,Horizontal,Pull,Two-tactor,Linear,43.17,Female,1075.69,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Pull,,15.7,-19.44,704.6,Pull_Two_tactor,151.5,884.84,41898.93
21,37,Horizontal,Push,Two-tactor,Zone,38.75,Female,1183.89,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,17.34,-8.58,1022.69,Push_Two_tactor,82.25,682.72,23648.01
21,38,Horizontal,Push,Two-tactor,Zone,16.8,Female,466.36,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,15.58,-10.31,773.44,Push_Two_tactor,68.69,688.29,24371.77
21,39,Horizontal,Push,Two-tactor,Zone,21.24,Female,648.04,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,13.33,-13.37,699.34,Push_Two_tactor,85.85,633.08,32917.22
21,40,Horizontal,Push,Two-tactor,Linear,64.26,Female,3046.26,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,13.96,-10.44,528.69,Push_Two_tactor,51.89,510.73,19646.75
21,41,Horizontal,Push,Two-tactor,Linear,33.18,Female,879.09,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,18.73,-22.97,905.64,Push_Two_tactor,82.72,714.49,28486.04
21,42,Horizontal,Push,Two-tactor,Linear,54.54,Female,1374.95,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,20.68,-18.25,1154.45,Push_Two_tactor,85.29,668.65,24544.12
21,43,Horizontal,Push,Worst-axis,Zone,8.96,Female,282.76,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,17.41,-13.78,425.57,Push_Worst_axis,91.78,754.21,29380.57
21,44,Horizontal,Push,Worst-axis,Zone,61.21,Female,1854.56,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,15.53,-13.32,712.25,Push_Worst_axis,66.76,563.66,23923.19
21,45,Horizontal,Push,Worst-axis,Zone,11.01,Female,234.27,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,16.38,-17.69,920,Push_Worst_axis,93.64,732.35,26951.15
21,46,Horizontal,Push,Worst-axis,Linear,60.53,Female,1984.23,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,12.29,-8.32,625.04,Push_Worst_axis,50.65,453.79,18747.88
21,47,Horizontal,Push,Worst-axis,Linear,8.68,Female,215.57,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,17.66,-23.8,862.91,Push_Worst_axis,88.04,878.46,32496.8
21,48,Horizontal,Push,Worst-axis,Linear,12.59,Female,263.81,7.3,3.9,3.9,6.5,5,9.5,Horizontal_Push,,13,3.9,566.11,Push_Worst_axis,52.38,521.09,21102.52
22,1,Horizontal,Push,Worst-axis,Linear,22.36,Female,236.82,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,8.24,-1.91,461.66,Push_Worst_axis,26.71,265.55,8907.42
22,2,Horizontal,Push,Worst-axis,Linear,16.7,Female,161.22,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,7.21,0.64,177.67,Push_Worst_axis,24.5,228.95,8135.37
22,3,Horizontal,Push,Worst-axis,Linear,15.96,Female,134.55,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,6.53,0.6,456.42,Push_Worst_axis,20.85,194.57,8733.68
22,4,Horizontal,Push,Worst-axis,Zone,35.8,Female,347.04,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,7.91,-4.32,436.73,Push_Worst_axis,22.83,270.94,10381.54
22,5,Horizontal,Push,Worst-axis,Zone,7.54,Female,99.45,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,11.77,-3.03,100.44,Push_Worst_axis,23.7,242.07,8533.36
22,6,Horizontal,Push,Worst-axis,Zone,13.34,Female,144.41,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,9.89,-0.58,328.38,Push_Worst_axis,25.68,229.42,7525.34
22,7,Horizontal,Push,Two-tactor,Linear,15.55,Female,468.71,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,8.45,-4.02,479.01,Push_Two_tactor,22.39,226.61,8415.44
22,8,Horizontal,Push,Two-tactor,Linear,39.01,Female,367.47,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,7.54,-2.08,426.32,Push_Two_tactor,22.36,246.85,9107.16
22,9,Horizontal,Push,Two-tactor,Linear,15.25,Female,131.37,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,6.98,-5.29,-7.1,Push_Two_tactor,18.39,198,7950.01
22,10,Horizontal,Push,Two-tactor,Zone,21.05,Female,194.72,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,8.26,-3.68,365.66,Push_Two_tactor,19.72,228.82,8792.33
22,11,Horizontal,Push,Two-tactor,Zone,9.58,Female,95.49,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,8.12,-2.2,420.37,Push_Two_tactor,23.31,261.5,10002.72
22,12,Horizontal,Push,Two-tactor,Zone,18.94,Female,241.48,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Push,,10.99,-0.99,158.54,Push_Two_tactor,29.03,259.69,10350.52
22,13,Horizontal,Pull,Two-tactor,Linear,41.92,Female,425.65,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,8.1,-3.27,254.96,Pull_Two_tactor,24.66,233.81,8628.49
22,14,Horizontal,Pull,Two-tactor,Linear,17.45,Female,177.51,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,8.39,1.21,451.34,Pull_Two_tactor,24.48,293.6,11040.21
22,15,Horizontal,Pull,Two-tactor,Linear,22.17,Female,202.66,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,6.92,-2.43,345.46,Pull_Two_tactor,23.98,237.04,9040.94
22,16,Horizontal,Pull,Two-tactor,Zone,10.76,Female,134.27,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,11.12,-8.8,598.32,Pull_Two_tactor,25.82,268.47,10375.11
22,17,Horizontal,Pull,Two-tactor,Zone,6.75,Female,85.28,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,11.95,-0.93,661.65,Pull_Two_tactor,26.13,352.14,10329.85
22,18,Horizontal,Pull,Two-tactor,Zone,6.22,Female,90.95,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,10.88,5.15,606.83,Pull_Two_tactor,36.18,407.62,15828.43
22,19,Horizontal,Pull,Worst-axis,Linear,5.44,Female,83.68,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,13.01,11.68,875.27,Pull_Worst_axis,33.66,393.57,12193.09
22,20,Horizontal,Pull,Worst-axis,Linear,6.04,Female,90.52,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,11.34,-0.57,421.78,Pull_Worst_axis,40.24,482.95,16054.46
22,21,Horizontal,Pull,Worst-axis,Linear,7.03,Female,86.06,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,9.56,5.11,393.39,Pull_Worst_axis,29.13,324.69,8987.64
22,22,Horizontal,Pull,Worst-axis,Zone,6.08,Female,86.37,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,11.41,-4.47,421.95,Pull_Worst_axis,32.76,305.93,10600.28
22,23,Horizontal,Pull,Worst-axis,Zone,5.28,Female,75.61,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,12.22,-7.33,1010.1,Pull_Worst_axis,32.22,399.94,10640.87
22,24,Horizontal,Pull,Worst-axis,Zone,6.01,Female,73.67,6.8,3.9,3.7,6.7,6.3,7,Horizontal_Pull,,10.2,-13.55,180.47,Pull_Worst_axis,28.36,336.54,13895.59
22,25,Vertical,Pull,Two-tactor,Zone,27.57,Female,505.84,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,13.13,-0.92,533.72,Pull_Two_tactor,48.91,451.5,14135.37
22,26,Vertical,Pull,Two-tactor,Zone,12.22,Female,202.73,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,13.53,-10.37,704.59,Pull_Two_tactor,36.93,396.68,12408.67
22,27,Vertical,Pull,Two-tactor,Zone,14.43,Female,235.9,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,14.02,-4.9,912.93,Pull_Two_tactor,37.92,420.53,15666.68
22,28,Vertical,Pull,Two-tactor,Linear,7.84,Female,137.75,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,15.41,-1.33,902.06,Pull_Two_tactor,43.99,403.29,14379.05
22,29,Vertical,Pull,Two-tactor,Linear,15.88,Female,268.27,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,13.92,-6.49,607.69,Pull_Two_tactor,41.36,395.37,13468.38
22,30,Vertical,Pull,Two-tactor,Linear,152.26,Female,4392.94,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,18.09,-11.26,625.43,Pull_Two_tactor,79.1,682.41,27992.56
22,31,Vertical,Pull,Worst-axis,Zone,7.14,Female,337.07,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,17.29,18.13,-361.8,Pull_Worst_axis,51.45,505.2,16956.83
22,32,Vertical,Pull,Worst-axis,Zone,12.06,Female,346.54,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,14.13,-1.17,696.36,Pull_Worst_axis,52.41,431.44,23738.17
22,33,Vertical,Pull,Worst-axis,Zone,11.28,Female,141.62,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,11.11,4.71,329.08,Pull_Worst_axis,29.4,305.83,11428.82
22,34,Vertical,Pull,Worst-axis,Linear,8.95,Female,310,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,14.76,-17.62,829.88,Pull_Worst_axis,53.18,444.78,17420.75
22,35,Vertical,Pull,Worst-axis,Linear,7.56,Female,118.1,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,12.44,0.25,631.78,Pull_Worst_axis,34.84,304.64,11426.83
22,36,Vertical,Pull,Worst-axis,Linear,10.06,Female,231.33,6.8,3.9,3.7,6.7,6.3,7,Vertical_Pull,,19.49,13.7,508.29,Pull_Worst_axis,64.33,498.85,21906.42
22,37,Vertical,Push,Worst-axis,Zone,57.45,Female,2236.23,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,19.22,-19.22,649.82,Push_Worst_axis,100.4,875.74,36051.15
22,38,Vertical,Push,Worst-axis,Zone,38.59,Female,1151.7,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,20.15,-10.02,490.56,Push_Worst_axis,86.36,878.59,35219.71
22,39,Vertical,Push,Worst-axis,Zone,27.84,Female,703.64,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,16.75,-2.13,678.52,Push_Worst_axis,72.88,618.68,23750.71
22,40,Vertical,Push,Worst-axis,Linear,35.12,Female,793.39,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,12.88,-7.83,437.07,Push_Worst_axis,68.17,527.87,20042.7
22,41,Vertical,Push,Worst-axis,Linear,8.77,Female,120.41,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,11.55,-10.3,430.31,Push_Worst_axis,36.45,310.06,10567.02
22,42,Vertical,Push,Worst-axis,Linear,7.32,Female,184.14,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,21.04,-27.66,7.36,Push_Worst_axis,48.34,539.86,20310.76
22,43,Vertical,Push,Two-tactor,Zone,21.55,Female,524.46,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,14.73,-2.16,787.05,Push_Two_tactor,50.56,577.27,20937.65
22,44,Vertical,Push,Two-tactor,Zone,20.15,Female,568.27,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,17.55,-0.54,782.53,Push_Two_tactor,59.59,545.35,22148.4
22,45,Vertical,Push,Two-tactor,Zone,56.73,Female,1675.38,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,14.02,-6.33,424.96,Push_Two_tactor,66.87,525.06,21719.78
22,46,Vertical,Push,Two-tactor,Linear,22.13,Female,354.47,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,11.86,-5.26,491.86,Push_Two_tactor,45.42,411.46,14298.18
22,47,Vertical,Push,Two-tactor,Linear,21.06,Female,583.53,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,14.41,-15.51,896.71,Push_Two_tactor,71.03,842.62,34166.7
22,48,Vertical,Push,Two-tactor,Linear,18.2,Female,629.8,6.8,3.9,3.7,6.7,6.3,7,Vertical_Push,,21.81,-19.49,694.74,Push_Two_tactor,80.99,700.41,35305.92
23,1,Vertical,Push,Two-tactor,Linear,52.79,Female,982.1,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,20.12,9.3,1839.99,Push_Two_tactor,69.89,781.46,30333.1
23,2,Vertical,Push,Two-tactor,Linear,37.61,Female,804.72,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,34.85,33.29,4820.53,Push_Two_tactor,135.28,1713.82,63794.78
23,3,Vertical,Push,Two-tactor,Linear,26.99,Female,643.64,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,75.64,-7.28,2377.91,Push_Two_tactor,182.4,2186.78,101307.14
23,4,Vertical,Push,Two-tactor,Zone,52.39,Female,1852.31,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,28.23,-25.23,1485.42,Push_Two_tactor,118.46,1150.46,42367.3
23,5,Vertical,Push,Two-tactor,Zone,41.88,Female,1212.73,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,14.54,-15.2,1438.97,Push_Two_tactor,68.41,605.18,23031.72
23,6,Vertical,Push,Two-tactor,Zone,50.09,Female,1452.61,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,42.09,-1,1154.91,Push_Two_tactor,138.13,1492.5,43454.66
23,7,Vertical,Push,Worst-axis,Linear,5.88,Female,93.14,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,22.23,-29.64,875.35,Push_Worst_axis,92.03,899.28,37469.77
23,8,Vertical,Push,Worst-axis,Linear,10.2,Female,252.8,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,34.28,-25.48,1755.24,Push_Worst_axis,109.04,1211.94,42009.61
23,9,Vertical,Push,Worst-axis,Linear,23.63,Female,485.33,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,13.57,-0.44,1360.6,Push_Worst_axis,162.83,1297.7,61894.88
23,10,Vertical,Push,Worst-axis,Zone,16.74,Female,545.84,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,24.38,-15.14,1982.99,Push_Worst_axis,111.17,1019.9,40159.48
23,11,Vertical,Push,Worst-axis,Zone,42.87,Female,935.05,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,28.2,-29.15,1506.23,Push_Worst_axis,109.12,1070.62,40359.47
23,12,Vertical,Push,Worst-axis,Zone,11.74,Female,374.81,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Push,,23.39,-54.31,1877.06,Push_Worst_axis,116.74,1344.97,44940.22
23,13,Vertical,Pull,Worst-axis,Linear,8.25,Female,183.39,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,26.75,-16.84,1379.79,Pull_Worst_axis,94.48,1009.55,35624.62
23,14,Vertical,Pull,Worst-axis,Linear,5.93,Female,203.99,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,20.12,-3.71,830.56,Pull_Worst_axis,81.06,653.43,25931.75
23,15,Vertical,Pull,Worst-axis,Linear,92.27,Female,1853.6,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,18.8,-23.94,948.73,Pull_Worst_axis,80.2,736.93,30989.88
23,16,Vertical,Pull,Worst-axis,Zone,36.74,Female,822.96,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,27.32,-32.95,2255.66,Pull_Worst_axis,126.65,1090.12,45835.37
23,17,Vertical,Pull,Worst-axis,Zone,18.61,Female,1015.47,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,28,-40.7,2480.93,Pull_Worst_axis,118.29,1309.34,44340.23
23,18,Vertical,Pull,Worst-axis,Zone,9.12,Female,177.14,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,22.03,-25.1,1585.68,Pull_Worst_axis,122.04,1086.8,38243.55
23,19,Vertical,Pull,Two-tactor,Linear,5.27,Female,132.11,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,26.18,-15.42,1292.65,Pull_Two_tactor,113.15,1151.82,38106.54
23,20,Vertical,Pull,Two-tactor,Linear,248.99,Female,6749.02,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,18.8,-12.71,384.92,Pull_Two_tactor,87.08,976.43,35693.74
23,21,Vertical,Pull,Two-tactor,Linear,88.64,Female,2050.52,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,26.17,-42.1,1229.82,Pull_Two_tactor,142.33,1330.55,57422.3
23,22,Vertical,Pull,Two-tactor,Zone,24.89,Female,799.01,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,21.98,-18.3,1799.43,Pull_Two_tactor,90.37,1001.13,26177
23,23,Vertical,Pull,Two-tactor,Zone,17.84,Female,255.15,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,24.86,-13.05,1951.77,Pull_Two_tactor,117.73,1134.63,43650.78
23,24,Vertical,Pull,Two-tactor,Zone,68.04,Female,1881.75,7.7,3.8,4.7,7.2,6.6,9.5,Vertical_Pull,,20.7,-12.61,419.46,Pull_Two_tactor,94.33,872.79,33150.89
23,25,Horizontal,Pull,Worst-axis,Zone,10.89,Female,299.96,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,12.51,-12.42,585.1,Pull_Worst_axis,53.51,508.97,17828.99
23,26,Horizontal,Pull,Worst-axis,Zone,4.92,Female,222.99,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,12.49,-17.49,561.31,Pull_Worst_axis,66.05,530.93,19128.02
23,27,Horizontal,Pull,Worst-axis,Zone,1.96,Female,157.25,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,12.81,0.64,307.68,Pull_Worst_axis,54.08,442.17,18237.69
23,28,Horizontal,Pull,Worst-axis,Linear,13.54,Female,7944.68,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,17.15,-17.91,894.56,Pull_Worst_axis,69.69,793.36,27905.92
23,29,Horizontal,Pull,Worst-axis,Linear,11.82,Female,263.09,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,15.12,-9.7,411.36,Pull_Worst_axis,84.74,669.56,32264.07
23,30,Horizontal,Pull,Worst-axis,Linear,5.67,Female,280.06,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,17.08,-18.22,757.17,Pull_Worst_axis,94.54,690.23,30704.43
23,31,Horizontal,Pull,Two-tactor,Zone,34.15,Female,1118.31,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,9.05,-11.67,296.5,Pull_Two_tactor,53.4,388.82,14922.94
23,32,Horizontal,Pull,Two-tactor,Zone,3.57,Female,138.17,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,14.44,-21.94,758.68,Pull_Two_tactor,70.53,629.02,25225.19
23,33,Horizontal,Pull,Two-tactor,Zone,1.47,Female,60.01,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,13.97,-14.16,536.2,Pull_Two_tactor,60.62,546.76,19866.84
23,34,Horizontal,Pull,Two-tactor,Linear,65.73,Female,2447.13,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,14.03,-23.64,626.93,Pull_Two_tactor,71.09,601.1,24796.86
23,35,Horizontal,Pull,Two-tactor,Linear,12.51,Female,848.06,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,12.65,-8.18,583.85,Pull_Two_tactor,74.43,610.06,26672.07
23,36,Horizontal,Pull,Two-tactor,Linear,15.17,Female,544.51,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Pull,,12.83,-9.48,817.82,Pull_Two_tactor,107.62,894.91,37290.35
23,37,Horizontal,Push,Two-tactor,Zone,36.09,Female,1260.69,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Push,,11.91,-5.13,407.73,Push_Two_tactor,70.05,560.77,28805.17
23,38,Horizontal,Push,Two-tactor,Zone,22.03,Female,641.54,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Push,,24.38,-39.96,738.51,Push_Two_tactor,118.35,1384.21,43884.53
23,39,Horizontal,Push,Two-tactor,Zone,12.64,Female,364.81,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Push,,12.98,-15.05,564.04,Push_Two_tactor,58.08,513.67,20306.49
23,40,Horizontal,Push,Two-tactor,Linear,18.2,Female,759.6,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Push,,15.05,-19.7,816.77,Push_Two_tactor,70.67,609.94,20090.06
23,41,Horizontal,Push,Two-tactor,Linear,19.07,Female,772.36,7.7,3.8,4.7,7.2,6.6,9.5,Horizontal_Push,,15.2,-21.67,647.12,Push_Two_tactor,80.88,524.65,19186.91
